time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.11887781122658073,-0.2639938823912855,13.955082326330366,6.144675895798528,6.231717195151255,0.0,0.2804095554827275,-0.8053022178934831,4.188815381080095,-0.12985328140478525,-0.07582998305501804,0.0,450.7809896480823,452.2304736381751,452.37312586283844,452.28209970232336
1.9200000000000013,0.1367123180180652,-0.31500550211882067,14.20785927295643,6.136414870267416,6.227334675603807,0.0,0.3144858725647724,-0.8958013963204513,4.236715610924755,-0.16185330864055447,-0.0679821767483311,0.0,438.8708862885411,439.51760856627624,441.981696247726,439.31749626066494
1.9800000000000013,0.15670642002139568,-0.371694921545358,14.464040080023775,6.127248208413903,6.2230949574106305,0.0,0.3523722769827434,-0.9947098349440225,4.302164606936186,-0.13899876685470264,-0.0766436199498651,0.0,446.7245972869836,446.0138665026039,445.43193850231336,447.27487491838
2.0400000000000014,0.17917803545971972,-0.4348007301529879,14.72604175838233,6.11875886006418,6.218943740067635,0.0,0.39711201157827586,-1.1096199595487335,4.4304713486845815,-0.14699672453111196,-0.057374567264804305,0.0,465.38252908644483,466.8849388881786,467.98348182336383,467.34285827826653
2.1000000000000014,0.20429146859135694,-0.5046585643466911,14.993753950404521,6.110414050520355,6.215012898149391,0.0,0.44032990166618896,-1.2197462540680633,4.492763607402039,-0.1266967596302608,-0.09146689038627427,0.0,449.65424148333136,446.8799265121791,446.86614077745025,448.49992808569203
2.1600000000000015,0.2322824685259159,-0.5817805847280265,15.26799871969453,6.103580305165389,6.209359118850292,0.0,0.49327245958539645,-1.3516475951858546,4.647802044344375,-0.09610945708603982,-0.10041850716850637,0.0,477.5084816566672,476.8181399589646,476.828626640516,479.148692420883
2.2200000000000015,0.2633297341502155,-0.6663638345450114,15.548227232587923,6.098243056626647,6.203322160205602,0.0,0.5421877754738103,-1.4682654280999226,4.692704328420914,-0.07752917621563503,-0.10101354997305143,0.0,445.86747755084735,445.81014596158576,444.2742032215301,445.78846378982956
2.2800000000000016,0.29739045822553367,-0.7579578990570223,15.830663171407426,6.09325314716682,6.197489620479594,0.0,0.5937009129817286,-1.5852737845783784,4.721451151764171,-0.09787921959219167,-0.09052250146790672,0.0,441.0441036721888,441.901638706115,441.7295604758051,440.042055513474
2.3400000000000016,0.33447897374291363,-0.85629842108892,16.112866334763595,6.087522916112686,6.191913286489649,0.0,0.6430420048095651,-1.6932378809203554,4.685208476028491,-0.09113552132615238,-0.09826778666240653,0.0,420.6172137981438,419.9379260935931,420.34073153575855,420.9164746859552
2.4000000000000017,0.37534845117670207,-0.9627438906121735,16.400546155403614,6.0817291226546395,6.185832402352361,0.0,0.7198948602837538,-1.8554046254972567,4.902803074652356,-0.11054955659057153,-0.10835038481957887,0.0,500.71470308053426,499.9728906006675,500.0075363346538,498.58396910114305
2.4600000000000017,0.42025930931329125,-1.077595473755522,16.69408026333398,6.076120018886488,6.179178317250088,0.0,0.7776889929307005,-1.9734899547678162,4.881433048914304,-0.07185404310459602,-0.11656024522693291,0.0,429.0469318827445,428.33777823403057,426.9374928876697,430.2182715251434
2.520000000000002,0.468903172902961,-1.1999158704785637,16.987675754830676,6.071432596713835,6.172101437022718,0.0,0.8443922592278305,-2.1042240841220017,4.90464123445369,-0.09519243564344765,-0.12087597540740455,0.0,444.27061956379083,443.9040461851696,444.56616154402496,442.64427574792415
2.580000000000002,0.5218709330617612,-1.3305282358354262,17.284260024456216,6.065817278433709,6.1644847275291585,0.0,0.9218782112329746,-2.249981135086992,4.980736628536532,-0.09056199831203815,-0.14323332552954085,0.0,462.21116203201194,460.4310917193642,461.8991596667302,462.25718671764974
2.640000000000002,0.5792398609788261,-1.469271313715588,17.582074852944523,6.06038795421075,6.156548261664398,0.0,0.9911010750531727,-2.3752501657562095,4.946183052980942,-0.09034271987124823,-0.11638388757253547,0.0,426.4730694164203,428.7432548359086,427.18057998986785,427.19206173519405
2.700000000000002,0.6410467039154312,-1.6158929026042386,17.87894767599713,6.054992987274909,6.149447046693837,0.0,1.069723921968552,-2.5125876576524293,4.949135354538446,-0.08907685861240018,-0.12261224321062629,0.0,440.4331300695616,439.9048425597001,440.722666427774,440.8204670756973
2.760000000000002,0.7075104793086631,-1.770539573045143,18.174595059316868,6.0497047929347545,6.1422767305574215,0.0,1.146327736808083,-2.6427609465747386,4.905547261163891,-0.08632058595713642,-0.11392576718705977,0.0,425.8859516319886,426.6148402174548,425.38826801774474,425.61743838101665
2.820000000000002,0.7789696840056385,-1.933546584640885,18.469499783110443,6.0452835627584065,6.1354930582506775,0.0,1.2362183126913737,-2.791192562496909,4.924057182684648,-0.05606200193301151,-0.11138732604750903,0.0,446.9912586634976,447.18682741714207,445.90111089240503,448.362009996513
2.880000000000002,0.8562973938502041,-2.1060949652395307,18.767742064100183,6.0425404113497905,6.128987429959915,0.0,1.3419373428254024,-2.9606017760072514,5.016441148337596,-0.030488960827624437,-0.10308586802957237,0.0,471.31534837613265,471.94696955982744,470.80862926933725,472.78213768717285
2.940000000000002,0.9397227530904841,-2.2882941588821955,19.069144256035383,6.040719527513154,6.122231186183139,0.0,1.439421678526985,-3.1128528100454056,5.029810353730061,-0.030067797829788936,-0.1497798991137242,0.0,450.44524437412485,446.6397624253073,448.4632009181164,448.4971255498088
3.000000000000002,1.0299046380856944,-2.4808085566212053,19.37589161412719,6.038652604544826,6.113506406696809,0.0,1.5674560129464117,-3.304282270461409,5.193721664656756,-0.04508865883982441,-0.1378706208504708,0.0,496.0498971969631,496.90636191047037,496.6085396045482,495.5049413978627
3.0600000000000023,1.1268257666618304,-2.683269666271678,19.686019880714372,6.036188056037872,6.105704841522208,0.0,1.663886460185182,-3.444687329647142,5.14363861669229,-0.0340648484644276,-0.11773139098028063,0.0,431.62301125890025,433.30338571216316,430.101550815903,431.03340926218
3.1200000000000023,1.2294939978300479,-2.8939895148812917,19.992235552788554,6.034009998137304,6.099423196271589,0.0,1.758904003669699,-3.5795815228031915,5.06348478380612,-0.041195845092417624,-0.08667495406304784,0.0,419.7532741281568,422.42953895668427,422.6068482411268,421.9909179207864
3.1800000000000024,1.3387818683776027,-3.1139509016562963,20.297901814567407,6.031379951927365,6.09401776690509,0.0,1.8844027478549514,-3.7526355137298757,5.124531665378961,-0.049713538014654245,-0.0979815407488086,0.0,468.92546264791514,468.03975589029295,469.0154831943244,468.3523612119259
3.2400000000000024,1.4556273784973504,-3.3442649847289503,20.60678928705162,6.028307075433869,6.088118674629266,0.0,2.010875050329135,-3.9247233977493736,5.170875540611696,-0.054398534714436314,-0.09899964116605826,0.0,465.70077185184203,465.6133014504677,466.1395518774819,465.7716726459136
3.3000000000000025,1.5794117044621059,-3.5840158370722617,20.914703587178316,6.024782054315541,6.082128665062196,0.0,2.1157193096180653,-4.067346068665137,5.092767526832257,-0.06930011108514236,-0.10155421752450858,0.0,426.8595362098627,426.6323820555321,426.7500291876468,425.47318169277565
3.3600000000000025,1.7100775455458552,-3.833029620649877,21.220252196627342,6.020293164760602,6.076575246345577,0.0,2.2402135183912195,-4.233486000167178,5.09151643851872,-0.08910528694710597,-0.0788640915003569,0.0,451.3174678380738,453.1381897803684,454.1488878776916,452.5527506162928
3.4200000000000026,1.8483531394223676,-4.092177506487127,21.52589677227255,6.014424404269727,6.071592635654465,0.0,2.3692746939810703,-4.405242643449645,5.095875458307133,-0.12747577263069254,-0.0930803858856751,0.0,457.0781572648931,455.9380106048919,457.28677792689894,454.21042099114857
3.4800000000000026,1.9942311517322284,-4.361482842556043,21.830720036096555,6.006438605635488,6.066519694903018,0.0,2.493666414185626,-4.5722554587547135,5.064217976146509,-0.14774826149084128,-0.07140952321565536,0.0,444.60968114773016,446.3759793623013,447.43653576084563,445.7660867029932
3.5400000000000027,2.1476709623735806,-4.640995041210503,22.133667902807183,5.997516207973121,6.062268463269055,0.0,2.621229106945037,-4.745554551413355,5.033293593353325,-0.15069321359440888,-0.06976564409014446,0.0,447.7063834517726,447.83634329904703,448.1056964358655,447.8455968833555
3.6000000000000028,2.3085159350627755,-4.930684249882313,22.433351511994676,5.988520269760972,6.057892103951877,0.0,2.7405255374579554,-4.9115150891109565,4.955651244113876,-0.14845412186505347,-0.08018799091502608,0.0,433.63298347193427,432.75202678917884,434.12819210582416,434.2943640846446
3.660000000000003,2.477011431278617,-5.231040543818764,22.730091422302515,5.97956974679219,6.052993456034411,0.0,2.8762456153772096,-5.101084825219777,4.934747889176679,-0.15065651160065643,-0.08472611998895578,0.0,454.6544048705966,454.2853331337053,453.99617775958023,453.7989885803201
